country,year,age_group,sex,subcode,ucd,any_common,population
US,2017,85+,F,K83,324,758,4181647
US,2017,85+,M,K83,186,466,2287279
US,2018,0-4,F,K83,0,4,9665926
US,2018,0-4,M,K83,1,16,10112601
US,2018,10-14,F,K83,0,3,10223894
US,2018,10-14,M,K83,0,0,10663948
US,2018,15-19,F,K83,0,0,10314076
US,2018,15-19,M,K83,1,1,10762990
US,2018,20-24,F,K83,1,3,10652877
US,2018,20-24,M,K83,1,3,11172233
US,2018,25-29,F,K83,0,0,11535821
US,2018,25-29,M,K83,0,6,12011397
US,2018,30-34,F,K83,1,6,10945565
US,2018,30-34,M,K83,3,8,11186277
US,2018,35-39,F,K83,0,13,10767228
US,2018,35-39,M,K83,3,17,10781732
US,2018,40-44,F,K83,4,22,9901383
US,2018,40-44,M,K83,4,29,9781751
US,2018,45-49,F,K83,10,35,10466104
US,2018,45-49,M,K83,9,45,10249333
US,2018,5-9,F,K83,0,0,9888217
US,2018,5-9,M,K83,0,0,10324741
US,2018,50-54,F,K83,18,69,10593345
US,2018,50-54,M,K83,18,93,10262878
US,2018,55-59,F,K83,27,126,11257833
US,2018,55-59,M,K83,28,140,10658259
US,2018,60-64,F,K83,40,154,10585539
US,2018,60-64,M,K83,47,216,9717646
US,2018,65-69,F,K83,67,236,9041390
US,2018,65-69,M,K83,75,261,8022909
US,2018,70-74,F,K83,93,272,7180687
US,2018,70-74,M,K83,101,328,6200020
US,2018,75-79,F,K83,91,260,5115395
US,2018,75-79,M,K83,106,294,4134784
US,2018,80-84,F,K83,122,290,3536898
US,2018,80-84,M,K83,114,320,2584496
US,2018,85+,F,K83,320,737,4205508
US,2018,85+,M,K83,191,455,2332518
US,2019,0-4,F,K83,1,6,9570073
US,2019,0-4,M,K83,0,7,10001266
US,2019,10-14,F,K83,1,2,10190891
US,2019,10-14,M,K83,0,0,10629162
US,2019,15-19,F,K83,0,0,10313575
US,2019,15-19,M,K83,0,2,10752848
US,2019,20-24,F,K83,2,5,10577124
US,2019,20-24,M,K83,2,3,11066850
US,2019,25-29,F,K83,1,5,11518714
US,2019,25-29,M,K83,2,7,12020738
US,2019,30-34,F,K83,2,8,11093732
US,2019,30-34,M,K83,2,11,11370500
US,2019,35-39,F,K83,4,24,10861340
US,2019,35-39,M,K83,10,21,10892543
US,2019,40-44,F,K83,3,23,10014341
US,2019,40-44,M,K83,8,25,9906220
US,2019,45-49,F,K83,10,47,10307804
US,2019,45-49,M,K83,9,55,10082635
US,2019,5-9,F,K83,1,1,9886447
US,2019,5-9,M,K83,0,1,10335306
US,2019,50-54,F,K83,17,76,10387588
US,2019,50-54,M,K83,16,73,10082296
US,2019,55-59,F,K83,37,125,11232044
US,2019,55-59,M,K83,26,140,10639047
US,2019,60-64,F,K83,36,168,10708826
US,2019,60-64,M,K83,54,241,9851308
US,2019,65-69,F,K83,54,204,9252566
US,2019,65-69,M,K83,80,325,8191801
US,2019,70-74,F,K83,75,275,7527818
US,2019,70-74,M,K83,85,312,6499159
US,2019,75-79,F,K83,99,293,5333117
US,2019,75-79,M,K83,108,332,4317707
US,2019,80-84,F,K83,116,302,3636357
US,2019,80-84,M,K83,130,309,2678743
US,2019,85+,F,K83,306,736,4225260
US,2019,85+,M,K83,211,489,2374207
US,2020,0-4,F,K83,2,6,9440135
US,2020,0-4,M,K83,0,8,9861157
US,2020,10-14,F,K83,0,2,10159455
US,2020,10-14,M,K83,1,3,10594968
US,2020,15-19,F,K83,0,0,10266332
US,2020,15-19,M,K83,0,3,10694597
US,2020,20-24,F,K83,1,1,10561909
US,2020,20-24,M,K83,0,0,11032846
US,2020,25-29,F,K83,3,4,11356117
US,2020,25-29,M,K83,2,14,11875126
US,2020,30-34,F,K83,7,13,11269150
US,2020,30-34,M,K83,5,16,11569253
US,2020,35-39,F,K83,9,18,10890716
US,2020,35-39,M,K83,4,23,10937588
US,2020,40-44,F,K83,12,29,10199608
US,2020,40-44,M,K83,6,49,10108280
US,2020,45-49,F,K83,13,59,10097702
US,2020,45-49,M,K83,12,53,9872904
US,2020,5-9,F,K83,0,1,9890958
US,2020,5-9,M,K83,1,2,10346753
US,2020,50-54,F,K83,21,78,10343739
US,2020,50-54,M,K83,23,98,10051788
US,2020,55-59,F,K83,26,115,11091171
US,2020,55-59,M,K83,46,167,10511928
US,2020,60-64,F,K83,63,216,10823072
US,2020,60-64,M,K83,48,246,9977506
US,2020,65-69,F,K83,72,272,9483316
US,2020,65-69,M,K83,78,334,8390351
US,2020,70-74,F,K83,91,285,7882542
US,2020,70-74,M,K83,108,416,6793189
US,2020,75-79,F,K83,114,342,5513149
US,2020,75-79,M,K83,104,364,4473684
US,2020,80-84,F,K83,97,291,3715123
US,2020,80-84,M,K83,115,317,2749591
US,2020,85+,F,K83,307,765,4243727
US,2020,85+,M,K83,218,518,2414693
US,2021,0-4,F,K83,1,10,9213282
US,2021,0-4,M,K83,2,7,9638924
US,2021,10-14,F,K83,0,0,10468966
US,2021,10-14,M,K83,0,0,10998343
US,2021,15-19,F,K83,0,0,10550956
US,2021,15-19,M,K83,1,3,11032075
US,2021,20-24,F,K83,0,1,10563847
US,2021,20-24,M,K83,3,5,10986668
US,2021,25-29,F,K83,2,5,11022779
US,2021,25-29,M,K83,3,7,11386632
US,2021,30-34,F,K83,2,13,11436751
US,2021,30-34,M,K83,7,20,11681024
US,2021,35-39,F,K83,6,29,11042908
US,2021,35-39,M,K83,2,19,11271318
US,2021,40-44,F,K83,6,28,10515899
US,2021,40-44,M,K83,10,37,10597422
US,2021,45-49,F,K83,11,49,9910370
US,2021,45-49,M,K83,16,65,9880380
US,2021,5-9,F,K83,0,0,9924515
US,2021,5-9,M,K83,0,0,10385783
US,2021,50-54,F,K83,22,79,10471707
US,2021,50-54,M,K83,16,104,10436367
US,2021,55-59,F,K83,32,129,10938806
US,2021,55-59,M,K83,29,192,10630482
US,2021,60-64,F,K83,51,244,10897299
US,2021,60-64,M,K83,70,282,10323993
US,2021,65-69,F,K83,103,322,9637672
US,2021,65-69,M,K83,72,339,8736147
US,2021,70-74,F,K83,115,375,8147119
US,2021,70-74,M,K83,110,436,7103881
US,2021,75-79,F,K83,115,356,5434012
US,2021,75-79,M,K83,117,387,4461789
US,2021,80-84,F,K83,103,340,3613724
US,2021,80-84,M,K83,132,360,2688870
US,2021,85+,F,K83,354,823,3865451
US,2021,85+,M,K83,215,550,2203599
US,2022,0-4,F,K83,1,14,9149470
US,2022,0-4,M,K83,2,15,9561484
US,2022,10-14,F,K83,0,0,10338140
US,2022,10-14,M,K83,0,0,10858115
US,2022,15-19,F,K83,0,1,10695953
US,2022,15-19,M,K83,2,3,11201441
US,2022,20-24,F,K83,1,5,10656544
US,2022,20-24,M,K83,1,5,11090066
US,2022,25-29,F,K83,3,5,10953339
US,2022,25-29,M,K83,4,10,11299481
US,2022,30-34,F,K83,7,15,11618816
US,2022,30-34,M,K83,5,13,11852898
US,2022,35-39,F,K83,6,21,11104338
US,2022,35-39,M,K83,9,33,11337479
US,2022,40-44,F,K83,5,44,10726881
US,2022,40-44,M,K83,8,50,10827504
US,2022,45-49,F,K83,17,56,9874888
US,2022,45-49,M,K83,16,56,9826556
US,2022,5-9,F,K83,0,0,9924379
US,2022,5-9,M,K83,0,0,10384438
US,2022,50-54,F,K83,22,105,10467562
US,2022,50-54,M,K83,26,115,10418054
US,2022,55-59,F,K83,24,152,10690530
US,2022,55-59,M,K83,47,204,10387713
US,2022,60-64,F,K83,62,239,10921606
US,2022,60-64,M,K83,47,274,10344609
US,2022,65-69,F,K83,84,307,9845120
US,2022,65-69,M,K83,78,364,8934330
US,2022,70-74,F,K83,108,375,8159247
US,2022,70-74,M,K83,118,441,7066013
US,2022,75-79,F,K83,149,420,5934586
US,2022,75-79,M,K83,136,443,4911106
US,2022,80-84,F,K83,113,363,3753023
US,2022,80-84,M,K83,130,353,2797365
US,2022,85+,F,K83,301,763,3866967
US,2022,85+,M,K83,207,539,2237280
US,2023,0-4,F,K83,1,4,9113709
US,2023,0-4,M,K83,2,16,9518688
US,2023,10-14,F,K83,0,0,10220382
US,2023,10-14,M,K83,0,0,10723279
US,2023,15-19,F,K83,0,0,10848970
US,2023,15-19,M,K83,0,0,11379103
US,2023,20-24,F,K83,2,5,10793698
US,2023,20-24,M,K83,0,3,11249749
US,2023,25-29,F,K83,1,3,10974079
US,2023,25-29,M,K83,2,8,11304143
US,2023,30-34,F,K83,4,14,11761144
US,2023,30-34,M,K83,5,17,12009251
US,2023,35-39,F,K83,5,23,11232482
US,2023,35-39,M,K83,5,28,11465154
US,2023,40-44,F,K83,7,38,10948511
US,2023,40-44,M,K83,6,26,11066810
US,2023,45-49,F,K83,17,62,9974556
US,2023,45-49,M,K83,8,63,9932362
US,2023,5-9,F,K83,1,2,9912913
US,2023,5-9,M,K83,0,0,10371140
US,2023,50-54,F,K83,16,87,10407373
US,2023,50-54,M,K83,14,98,10331257
US,2023,55-59,F,K83,33,155,10466862
US,2023,55-59,M,K83,35,173,10188050
US,2023,60-64,F,K83,66,246,10932221
US,2023,60-64,M,K83,53,236,10353638
US,2023,65-69,F,K83,69,322,10042785
US,2023,65-69,M,K83,92,373,9138341
US,2023,70-74,F,K83,121,399,8331148
US,2023,70-74,M,K83,106,438,7204482
US,2023,75-79,F,K83,122,408,6221182
US,2023,75-79,M,K83,139,440,5158922
US,2023,80-84,F,K83,140,414,3983828
US,2023,80-84,M,K83,120,409,2991466
US,2023,85+,F,K83,296,784,3934293
US,2023,85+,M,K83,213,545,2320260
US,2024,0-4,F,K83,2,13,9098271
US,2024,0-4,M,K83,3,25,9501043
US,2024,10-14,F,K83,0,0,10200006
US,2024,10-14,M,K83,1,1,10701148
US,2024,15-19,F,K83,0,0,10914056
US,2024,15-19,M,K83,2,5,11461769
US,2024,20-24,F,K83,0,3,10970121
US,2024,20-24,M,K83,1,4,11451815
US,2024,25-29,F,K83,3,10,11069140
US,2024,25-29,M,K83,3,13,11390736
US,2024,30-34,F,K83,1,12,11866273
US,2024,30-34,M,K83,6,20,12127715
US,2024,35-39,F,K83,5,20,11467859
US,2024,35-39,M,K83,5,32,11702213
US,2024,40-44,F,K83,7,47,11115417
US,2024,40-44,M,K83,8,57,11253735
US,2024,45-49,F,K83,10,44,10164244
US,2024,45-49,M,K83,21,56,10129805
US,2024,5-9,F,K83,0,0,9878030
US,2024,5-9,M,K83,0,1,10319642
US,2024,50-54,F,K83,21,101,10293667
US,2024,50-54,M,K83,23,116,10192640
US,2024,55-59,F,K83,32,149,10307943
US,2024,55-59,M,K83,41,219,10051985
US,2024,60-64,F,K83,67,266,10938774
US,2024,60-64,M,K83,60,311,10363023
US,2024,65-69,F,K83,88,324,10191886
US,2024,65-69,M,K83,84,369,9297585
US,2024,70-74,F,K83,101,430,8553407
US,2024,70-74,M,K83,117,479,7402084
US,2024,75-79,F,K83,136,437,6557458
US,2024,75-79,M,K83,133,519,5435868
US,2024,80-84,F,K83,146,432,4165424
US,2024,80-84,M,K83,138,435,3141063
US,2024,85+,F,K83,352,840,4021130
US,2024,85+,M,K83,180,512,2414013
