country,year,age_group,sex,ucd,any_common,sum_subcode_mentions,n_records,ucd_frozen,any_common_frozen,ucd_abs_diff,any_common_abs_diff,ucd_match,any_common_match
US,2023,55-59,M,118,340,360,91830,118,340,0,0,TRUE,TRUE
US,2023,60-64,F,193,462,492,90120,193,462,0,0,TRUE,TRUE
US,2023,60-64,M,209,523,546,137814,209,523,0,0,TRUE,TRUE
US,2023,65-69,F,236,621,673,118553,236,621,0,0,TRUE,TRUE
US,2023,65-69,M,298,746,792,170443,298,746,0,0,TRUE,TRUE
US,2023,70-74,F,343,798,857,147810,343,798,0,0,TRUE,TRUE
US,2023,70-74,M,382,908,974,190874,382,908,0,0,TRUE,TRUE
US,2023,75-79,F,410,889,972,181917,410,889,0,0,TRUE,TRUE
US,2023,75-79,M,524,1056,1138,207874,524,1056,0,0,TRUE,TRUE
US,2023,80-84,F,462,912,986,204555,462,912,0,0,TRUE,TRUE
US,2023,80-84,M,522,1046,1128,203842,522,1046,0,0,TRUE,TRUE
US,2023,85+,F,1244,2113,2371,534800,1244,2113,0,0,TRUE,TRUE
US,2023,85+,M,930,1591,1748,350204,930,1591,0,0,TRUE,TRUE
US,2024,0-4,F,2,13,13,10806,2,13,0,0,TRUE,TRUE
US,2024,0-4,M,4,29,29,13087,4,29,0,0,TRUE,TRUE
US,2024,10-14,F,0,0,0,1393,0,0,0,0,TRUE,TRUE
US,2024,10-14,M,2,2,2,2015,2,2,0,0,TRUE,TRUE
US,2024,15-19,F,1,2,2,3168,1,2,0,0,TRUE,TRUE
US,2024,15-19,M,3,10,10,8238,3,10,0,0,TRUE,TRUE
US,2024,20-24,F,2,10,10,4857,2,10,0,0,TRUE,TRUE
US,2024,20-24,M,3,7,7,13690,3,7,0,0,TRUE,TRUE
US,2024,25-29,F,6,21,23,6531,6,21,0,0,TRUE,TRUE
US,2024,25-29,M,10,26,29,17000,10,26,0,0,TRUE,TRUE
US,2024,30-34,F,9,29,30,10645,9,29,0,0,TRUE,TRUE
US,2024,30-34,M,18,48,50,23651,18,48,0,0,TRUE,TRUE
US,2024,35-39,F,16,46,51,14260,16,46,0,0,TRUE,TRUE
US,2024,35-39,M,16,55,57,28780,16,55,0,0,TRUE,TRUE
US,2024,40-44,F,26,88,91,19077,26,88,0,0,TRUE,TRUE
US,2024,40-44,M,33,106,113,35313,33,106,0,0,TRUE,TRUE
US,2024,45-49,F,27,91,93,23944,27,91,0,0,TRUE,TRUE
US,2024,45-49,M,40,112,115,40350,40,112,0,0,TRUE,TRUE
US,2024,5-9,F,0,0,0,1146,0,0,0,0,TRUE,TRUE
US,2024,5-9,M,0,2,2,1386,0,2,0,0,TRUE,TRUE
US,2024,50-54,F,54,164,175,35183,54,164,0,0,TRUE,TRUE
US,2024,50-54,M,80,231,248,58293,80,231,0,0,TRUE,TRUE
US,2024,55-59,F,106,270,283,53457,106,270,0,0,TRUE,TRUE
US,2024,55-59,M,114,374,392,84677,114,374,0,0,TRUE,TRUE
US,2024,60-64,F,174,477,504,87377,174,477,0,0,TRUE,TRUE
US,2024,60-64,M,203,573,603,132685,203,573,0,0,TRUE,TRUE
US,2024,65-69,F,252,636,674,118898,252,636,0,0,TRUE,TRUE
US,2024,65-69,M,273,713,752,168889,273,713,0,0,TRUE,TRUE
US,2024,70-74,F,308,821,874,148162,308,821,0,0,TRUE,TRUE
US,2024,70-74,M,406,974,1031,192467,406,974,0,0,TRUE,TRUE
US,2024,75-79,F,452,937,1001,187490,452,937,0,0,TRUE,TRUE
US,2024,75-79,M,526,1144,1247,214406,526,1144,0,0,TRUE,TRUE
US,2024,80-84,F,501,957,1059,210845,501,957,0,0,TRUE,TRUE
US,2024,80-84,M,549,1049,1134,210203,549,1049,0,0,TRUE,TRUE
US,2024,85+,F,1271,2204,2426,535968,1271,2204,0,0,TRUE,TRUE
US,2024,85+,M,864,1521,1690,354272,864,1521,0,0,TRUE,TRUE
